transition_id,tier,selection_role,snr_rung,arm,criterion,realization,label,measurement,measurement_available,invalid_reason
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,10.0,faint_only,YANG2024_FINAL,12,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,10.0,faint_only,GREEN2022_FINAL,12,CL,5.060784791933222,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,10.0,matched,YANG2024_FINAL,12,non-CL,0.6623722379936235,True,finite fitted faint-state broad Hbeta
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,10.0,matched,GREEN2022_FINAL,12,CL,3.0901256853804675,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,10.0,faint_only,YANG2024_FINAL,13,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,10.0,faint_only,GREEN2022_FINAL,13,CL,4.511355597526793,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,10.0,matched,YANG2024_FINAL,13,non-CL,0.6439585036519678,True,finite fitted faint-state broad Hbeta
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,10.0,matched,GREEN2022_FINAL,13,non-CL,1.87927707314256,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,10.0,faint_only,YANG2024_FINAL,14,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,10.0,faint_only,GREEN2022_FINAL,14,CL,3.2736629029865387,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,10.0,matched,YANG2024_FINAL,14,non-CL,0.5910741591019145,True,finite fitted faint-state broad Hbeta
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,10.0,matched,GREEN2022_FINAL,14,non-CL,0.5453459864589205,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,10.0,faint_only,YANG2024_FINAL,15,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,10.0,faint_only,GREEN2022_FINAL,15,CL,5.757436529141151,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,10.0,matched,YANG2024_FINAL,15,non-CL,0.577310080940512,True,finite fitted faint-state broad Hbeta
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,10.0,matched,GREEN2022_FINAL,15,CL,3.434864245919415,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,10.0,faint_only,YANG2024_FINAL,16,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND|ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,10.0,faint_only,GREEN2022_FINAL,16,CL,5.502635797485289,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,10.0,matched,YANG2024_FINAL,16,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,10.0,matched,GREEN2022_FINAL,16,CL,3.220168069933511,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,10.0,faint_only,YANG2024_FINAL,17,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,10.0,faint_only,GREEN2022_FINAL,17,CL,4.749693620940144,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,10.0,matched,YANG2024_FINAL,17,non-CL,0.4017298916682012,True,finite fitted faint-state broad Hbeta
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,10.0,matched,GREEN2022_FINAL,17,non-CL,1.9807477586396436,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,10.0,faint_only,YANG2024_FINAL,18,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND|ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,10.0,faint_only,GREEN2022_FINAL,18,CL,4.836906880699947,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,10.0,matched,YANG2024_FINAL,18,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,10.0,matched,GREEN2022_FINAL,18,non-CL,1.8388583289027824,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,10.0,faint_only,YANG2024_FINAL,19,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,10.0,faint_only,GREEN2022_FINAL,19,CL,5.4251667340979495,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,10.0,matched,YANG2024_FINAL,19,non-CL,0.6517088320828507,True,finite fitted faint-state broad Hbeta
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,10.0,matched,GREEN2022_FINAL,19,non-CL,1.212504581639028,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,faint_only,YANG2024_FINAL,0,non-CL,0.45442910237910134,True,finite fitted faint-state broad Hbeta
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,faint_only,GREEN2022_FINAL,0,non-CL,2.032184684957469,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,matched,YANG2024_FINAL,0,non-CL,0.6871761369705245,True,finite fitted faint-state broad Hbeta
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,matched,GREEN2022_FINAL,0,non-CL,1.1830106402080234,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,faint_only,YANG2024_FINAL,1,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,faint_only,GREEN2022_FINAL,1,non-CL,1.8323856220729908,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,matched,YANG2024_FINAL,1,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND|ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,matched,GREEN2022_FINAL,1,non-CL,1.1930099749359382,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,faint_only,YANG2024_FINAL,2,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,faint_only,GREEN2022_FINAL,2,non-CL,2.6006229914662633,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,matched,YANG2024_FINAL,2,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,matched,GREEN2022_FINAL,2,non-CL,1.8409652010634667,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,faint_only,YANG2024_FINAL,3,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,faint_only,GREEN2022_FINAL,3,non-CL,2.515122199503245,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,matched,YANG2024_FINAL,3,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,matched,GREEN2022_FINAL,3,non-CL,2.1038903487094105,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,faint_only,YANG2024_FINAL,4,non-CL,0.46861306544517883,True,finite fitted faint-state broad Hbeta
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,faint_only,GREEN2022_FINAL,4,non-CL,2.218242035359798,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,matched,YANG2024_FINAL,4,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,matched,GREEN2022_FINAL,4,non-CL,1.6076894095751622,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,faint_only,YANG2024_FINAL,5,non-CL,0.4113334085863347,True,finite fitted faint-state broad Hbeta
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,faint_only,GREEN2022_FINAL,5,non-CL,1.8949571411304345,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,matched,YANG2024_FINAL,5,non-CL,0.39115162016027194,True,finite fitted faint-state broad Hbeta
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,matched,GREEN2022_FINAL,5,non-CL,0.8608923846569674,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,faint_only,YANG2024_FINAL,6,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,faint_only,GREEN2022_FINAL,6,non-CL,2.3555615290566276,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,matched,YANG2024_FINAL,6,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,matched,GREEN2022_FINAL,6,non-CL,1.933182093519122,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,faint_only,YANG2024_FINAL,7,non-CL,0.3258271100604749,True,finite fitted faint-state broad Hbeta
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,faint_only,GREEN2022_FINAL,7,non-CL,1.7318573039354792,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,matched,YANG2024_FINAL,7,CL,0.23086549285017216,True,finite fitted faint-state broad Hbeta
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,matched,GREEN2022_FINAL,7,non-CL,2.2314706995015934,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,faint_only,YANG2024_FINAL,8,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,faint_only,GREEN2022_FINAL,8,non-CL,2.151635265656159,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,matched,YANG2024_FINAL,8,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,matched,GREEN2022_FINAL,8,non-CL,1.4123037957684286,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,faint_only,YANG2024_FINAL,9,non-CL,0.5217896879705431,True,finite fitted faint-state broad Hbeta
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,faint_only,GREEN2022_FINAL,9,non-CL,2.717622715555687,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,matched,YANG2024_FINAL,9,non-CL,0.6899329729722509,True,finite fitted faint-state broad Hbeta
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,matched,GREEN2022_FINAL,9,non-CL,2.0664949524767073,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,faint_only,YANG2024_FINAL,10,non-CL,0.7462118289388792,True,finite fitted faint-state broad Hbeta
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,faint_only,GREEN2022_FINAL,10,non-CL,2.7830835706583397,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,matched,YANG2024_FINAL,10,non-CL,0.7286011221559359,True,finite fitted faint-state broad Hbeta
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,matched,GREEN2022_FINAL,10,non-CL,2.2921563650520707,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,faint_only,YANG2024_FINAL,11,unclassifiable,,False,invalid Yang Hbeta fit: BROAD_COMPONENT_WIDTH_OUTSIDE_YANG_SOURCE_RANGE
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,faint_only,GREEN2022_FINAL,11,non-CL,2.9443229740706007,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,matched,YANG2024_FINAL,11,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND|BROAD_COMPONENT_WIDTH_OUTSIDE_YANG_SOURCE_RANGE
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,matched,GREEN2022_FINAL,11,non-CL,2.0631913289473705,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,faint_only,YANG2024_FINAL,12,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,faint_only,GREEN2022_FINAL,12,non-CL,2.0036758148084868,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,matched,YANG2024_FINAL,12,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,matched,GREEN2022_FINAL,12,non-CL,1.7037663281173634,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,faint_only,YANG2024_FINAL,13,non-CL,0.43859751776668215,True,finite fitted faint-state broad Hbeta
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,faint_only,GREEN2022_FINAL,13,non-CL,2.7829149578681953,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,matched,YANG2024_FINAL,13,non-CL,0.6850688011989081,True,finite fitted faint-state broad Hbeta
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,matched,GREEN2022_FINAL,13,non-CL,1.1054143191968473,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,faint_only,YANG2024_FINAL,14,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,faint_only,GREEN2022_FINAL,14,non-CL,1.7807737975286173,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,matched,YANG2024_FINAL,14,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,matched,GREEN2022_FINAL,14,non-CL,2.6534982446087203,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,faint_only,YANG2024_FINAL,15,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,faint_only,GREEN2022_FINAL,15,non-CL,2.2496143122028447,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,matched,YANG2024_FINAL,15,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,matched,GREEN2022_FINAL,15,non-CL,0.9459406381631954,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,faint_only,YANG2024_FINAL,16,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,faint_only,GREEN2022_FINAL,16,non-CL,1.6646379396695092,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,matched,YANG2024_FINAL,16,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,matched,GREEN2022_FINAL,16,non-CL,2.4113983984916656,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,faint_only,YANG2024_FINAL,17,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,faint_only,GREEN2022_FINAL,17,non-CL,0.5925097287121632,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,matched,YANG2024_FINAL,17,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,matched,GREEN2022_FINAL,17,non-CL,1.5817169373793123,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,faint_only,YANG2024_FINAL,18,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,faint_only,GREEN2022_FINAL,18,non-CL,1.848520879972531,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,matched,YANG2024_FINAL,18,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,matched,GREEN2022_FINAL,18,non-CL,1.2040754508066285,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,faint_only,YANG2024_FINAL,19,non-CL,0.39670463732481515,True,finite fitted faint-state broad Hbeta
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,faint_only,GREEN2022_FINAL,19,non-CL,2.430723905592661,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,matched,YANG2024_FINAL,19,non-CL,0.4423276830310105,True,finite fitted faint-state broad Hbeta
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,matched,GREEN2022_FINAL,19,non-CL,1.4759702381619113,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,faint_only,YANG2024_FINAL,0,non-CL,0.5068734512009517,True,finite fitted faint-state broad Hbeta
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,faint_only,GREEN2022_FINAL,0,non-CL,2.9308811932818752,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,matched,YANG2024_FINAL,0,non-CL,0.5608982912041077,True,finite fitted faint-state broad Hbeta
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,matched,GREEN2022_FINAL,0,non-CL,2.2067189551536055,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,faint_only,YANG2024_FINAL,1,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,faint_only,GREEN2022_FINAL,1,CL,3.422882165327561,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,matched,YANG2024_FINAL,1,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,matched,GREEN2022_FINAL,1,non-CL,2.833289149283688,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,faint_only,YANG2024_FINAL,2,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,faint_only,GREEN2022_FINAL,2,CL,3.511743913276675,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,matched,YANG2024_FINAL,2,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,matched,GREEN2022_FINAL,2,non-CL,2.7716970638506444,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,faint_only,YANG2024_FINAL,3,non-CL,0.3875391342420271,True,finite fitted faint-state broad Hbeta
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,faint_only,GREEN2022_FINAL,3,CL,3.053115620644732,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,matched,YANG2024_FINAL,3,non-CL,0.5174995155889459,True,finite fitted faint-state broad Hbeta
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,matched,GREEN2022_FINAL,3,non-CL,2.9946636347514426,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,faint_only,YANG2024_FINAL,4,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,faint_only,GREEN2022_FINAL,4,CL,3.581593445027403,True,Green catalogue note uses N_sigma(Hbeta) >= 3
