robustness,arm,snr,criterion_id,omitted_unit,N_transition_eligible,N_transition_classifiable,R_equal_transition,U_equal_transition
LEAVE_ONE_TRANSITION_OUT,faint_only,5,MACLEOD2019_FINAL,J120635.22+175312.3,47,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,5,MACLEOD2019_FINAL,J121618.00+515946.1,47,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,5,MACLEOD2019_FINAL,J122355.23+343856.6,47,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,5,MACLEOD2019_FINAL,J122945.61+440934.5,47,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,5,MACLEOD2019_FINAL,J131432.70+122718.5,47,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,5,MACLEOD2019_FINAL,J132421.98+280238.3,47,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,5,MACLEOD2019_FINAL,J133551.98+544450.1,47,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,5,MACLEOD2019_FINAL,J134133.73+090356.7,47,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,5,MACLEOD2019_FINAL,J135255.68+252859.6,47,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,5,MACLEOD2019_FINAL,J135750.26+614309.0,47,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,5,MACLEOD2019_FINAL,J140207.59+284859.3,47,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,5,MACLEOD2019_FINAL,J140515.59+542458.0,47,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,5,MACLEOD2019_FINAL,J150026.17+374732.4,47,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,5,MACLEOD2019_FINAL,J152904.77+024640.4,47,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,5,MACLEOD2019_FINAL,J160157.53+490207.8,47,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,5,MACLEOD2019_FINAL,SDSSJ000236.25-002724.8,47,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,5,MACLEOD2019_FINAL,SDSSJ012648.08-083948.0,47,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,5,MACLEOD2019_FINAL,SDSSJ015957.64+003310.4,47,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,5,MACLEOD2019_FINAL,SDSSJ021359.79+004226.81,47,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,5,MACLEOD2019_FINAL,SDSSJ082942.66+415436.8,47,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,5,MACLEOD2019_FINAL,SDSSJ101152.98+544206.4,47,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,5,MACLEOD2019_FINAL,SDSSJ102152.34+464515.6,47,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,5,MACLEOD2019_FINAL,SDSSJ105325.40+302419.34,47,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,5,MACLEOD2019_FINAL,SDSSJ135855.83+493414.2,47,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,5,MACLEOD2019_FINAL,SDSSJ233602.98+001728.7,47,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,J075934.95+322143.3,47,28,0.42463568784057865,0.7429787234042552
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,J080133.29+341737.6,47,28,0.4160886792935701,0.7302127659574467
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,J080711.72+194439.7,47,28,0.42972955230944315,0.7399999999999999
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,J083716.47+035606.1,47,29,0.41706646429877264,0.7263829787234041
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,J083826.50+371906.7,47,29,0.41706646429877264,0.7263829787234041
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,J084016.42+220624.6,47,29,0.41706646429877264,0.7263829787234041
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,J085512.13+032950.6,47,28,0.43063894384383467,0.7378723404255317
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,J095536.70+103752.4,47,28,0.4250492527702726,0.7395744680851063
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,J1000+0354,47,29,0.41706646429877264,0.7263829787234041
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,J1003+0202,47,28,0.431961695166586,0.7319148936170212
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,J1003+0458,47,29,0.41706646429877264,0.7263829787234041
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,J1009+3539,47,28,0.40815217135706217,0.727659574468085
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,J101403.44+193609.1,47,28,0.4220832757136984,0.7463829787234042
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,J101417.87+351106.8,47,28,0.42481883802372883,0.7306382978723404
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,J104043.38+273518.9,47,28,0.4283902665951574,0.7348936170212765
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,J104111.56+555142.4,47,28,0.3962474094523003,0.7399999999999999
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,J104427.75+271806.3,47,29,0.41706646429877264,0.7263829787234043
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,J105233.83+454949.3,47,29,0.41706646429877264,0.7263829787234043
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,J1110+0804,47,29,0.41706646429877264,0.7263829787234043
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,J112229.65+214815.6,47,28,0.4191045523094431,0.7370212765957447
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,J113402.78+290403.9,47,28,0.42371993692482773,0.7374468085106383
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,J114154.47+063509.6,47,29,0.41706646429877264,0.7263829787234041
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,J114634.92+282642.0,47,29,0.41706646429877264,0.7263829787234041
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,J120635.22+175312.3,47,28,0.39624740945230025,0.7472340425531915
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,J121618.00+515946.1,47,28,0.4141045523094431,0.7272340425531915
