transition_id,tier,selection_role,snr_rung,arm,n_realizations,faint_achieved_sn_mean,faint_achieved_sn_sd,bright_achieved_sn_mean,engineering_fit_ok_fraction,yang_engineering_ratio_median,yang_engineering_ratio_q10,yang_engineering_ratio_q90,yang_engineering_distinct_labels,yang_engineering_cl_fraction_m5,yang_engineering_cl_fraction_m10,yang_engineering_cl_fraction_m20,yang_final_unclassifiable_fraction,green_final_unclassifiable_fraction,final_denominator_admissible
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,faint_only,20,5.01742880846151,0.06393299705059785,14.271770076990919,1.0,0.0,0.0,0.0,CL,1.0,1.0,1.0,1.0,1.0,False
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,5.0,matched,20,5.01742880846151,0.06393299705059785,5.019743448065422,1.0,0.0,0.0,0.0,CL,1.0,1.0,1.0,1.0,1.0,False
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,faint_only,20,9.98477716186309,0.05731912442878772,14.271770076990919,1.0,0.0,0.0,0.0,CL,1.0,1.0,1.0,1.0,1.0,False
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,matched,20,9.98477716186309,0.05731912442878772,9.981424138654381,1.0,0.0,0.0,0.0,CL,1.0,1.0,1.0,1.0,1.0,False
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,faint_only,20,5.067300030966573,0.06897138514460208,25.604863287386916,1.0,0.0,0.0,0.5195886772779355,CL|non-CL,1.0,0.9,0.75,1.0,1.0,False
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,matched,20,5.067300030966573,0.06897138514460208,5.108563025794311,1.0,0.0,0.0,0.4980552018456788,CL|non-CL,1.0,0.9,0.75,1.0,1.0,False
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,10.0,faint_only,20,10.070455148107714,0.06403538652287939,25.604863287386916,1.0,0.5298146593883629,0.4490149604398843,0.5729712024653356,non-CL,0.0,0.0,0.0,1.0,1.0,False
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,10.0,matched,20,10.070455148107714,0.06403538652287939,10.150249535984198,1.0,0.588857652232922,0.46466855385031014,0.704454261230466,non-CL,0.0,0.0,0.0,1.0,1.0,False
