transition_id,reference_tier,q1_set,source_family,instrument_pair,arm,snr,bright_epoch_action,faint_epoch_action,object_specific_crn,mc_realizations,seed_namespace,grid_status,execution_authorized,spectra_generated,object_id,condition_id
J121618.00+515946.1,GOLD,PRIMARY_Q1,Zeltyn2024_SDSSV,SDSS_LEGACY/SDSSV_DR19,matched,5,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,J121618.00+515946.1,J121618.00+515946.1|matched|snr5
J122355.23+343856.6,GOLD,PRIMARY_Q1,Dong2025_SDSS_LAMOST,SDSS_LEGACY/LAMOST_DR11,faint_only,5,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,J122355.23+343856.6,J122355.23+343856.6|faint_only|snr5
J122355.23+343856.6,GOLD,PRIMARY_Q1,Dong2025_SDSS_LAMOST,SDSS_LEGACY/LAMOST_DR11,faint_only,10,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,J122355.23+343856.6,J122355.23+343856.6|faint_only|snr10
J122355.23+343856.6,GOLD,PRIMARY_Q1,Dong2025_SDSS_LAMOST,SDSS_LEGACY/LAMOST_DR11,matched,5,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,J122355.23+343856.6,J122355.23+343856.6|matched|snr5
J122355.23+343856.6,GOLD,PRIMARY_Q1,Dong2025_SDSS_LAMOST,SDSS_LEGACY/LAMOST_DR11,matched,10,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,J122355.23+343856.6,J122355.23+343856.6|matched|snr10
J122945.61+440934.5,GOLD,PRIMARY_Q1,Dong2025_SDSS_LAMOST,SDSS_LEGACY/LAMOST_DR11,faint_only,5,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,J122945.61+440934.5,J122945.61+440934.5|faint_only|snr5
J122945.61+440934.5,GOLD,PRIMARY_Q1,Dong2025_SDSS_LAMOST,SDSS_LEGACY/LAMOST_DR11,matched,5,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,J122945.61+440934.5,J122945.61+440934.5|matched|snr5
J131432.70+122718.5,GOLD,PRIMARY_Q1,Dong2025_SDSS_LAMOST,SDSS_LEGACY/LAMOST_DR11,faint_only,5,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,J131432.70+122718.5,J131432.70+122718.5|faint_only|snr5
J131432.70+122718.5,GOLD,PRIMARY_Q1,Dong2025_SDSS_LAMOST,SDSS_LEGACY/LAMOST_DR11,faint_only,10,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,J131432.70+122718.5,J131432.70+122718.5|faint_only|snr10
J131432.70+122718.5,GOLD,PRIMARY_Q1,Dong2025_SDSS_LAMOST,SDSS_LEGACY/LAMOST_DR11,matched,5,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,J131432.70+122718.5,J131432.70+122718.5|matched|snr5
J131432.70+122718.5,GOLD,PRIMARY_Q1,Dong2025_SDSS_LAMOST,SDSS_LEGACY/LAMOST_DR11,matched,10,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,J131432.70+122718.5,J131432.70+122718.5|matched|snr10
J132421.98+280238.3,GOLD,PRIMARY_Q1,Dong2025_SDSS_LAMOST,SDSS_LEGACY/LAMOST_DR11,faint_only,5,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,J132421.98+280238.3,J132421.98+280238.3|faint_only|snr5
J132421.98+280238.3,GOLD,PRIMARY_Q1,Dong2025_SDSS_LAMOST,SDSS_LEGACY/LAMOST_DR11,matched,5,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,J132421.98+280238.3,J132421.98+280238.3|matched|snr5
J133551.98+544450.1,GOLD,PRIMARY_Q1,Dong2025_SDSS_LAMOST,SDSS_LEGACY/LAMOST_DR11,faint_only,5,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,J133551.98+544450.1,J133551.98+544450.1|faint_only|snr5
J133551.98+544450.1,GOLD,PRIMARY_Q1,Dong2025_SDSS_LAMOST,SDSS_LEGACY/LAMOST_DR11,faint_only,10,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,J133551.98+544450.1,J133551.98+544450.1|faint_only|snr10
J133551.98+544450.1,GOLD,PRIMARY_Q1,Dong2025_SDSS_LAMOST,SDSS_LEGACY/LAMOST_DR11,matched,5,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,J133551.98+544450.1,J133551.98+544450.1|matched|snr5
J133551.98+544450.1,GOLD,PRIMARY_Q1,Dong2025_SDSS_LAMOST,SDSS_LEGACY/LAMOST_DR11,matched,10,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,J133551.98+544450.1,J133551.98+544450.1|matched|snr10
J134133.73+090356.7,GOLD,PRIMARY_Q1,Dong2025_SDSS_LAMOST,SDSS_LEGACY/LAMOST_DR11,faint_only,5,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,J134133.73+090356.7,J134133.73+090356.7|faint_only|snr5
J134133.73+090356.7,GOLD,PRIMARY_Q1,Dong2025_SDSS_LAMOST,SDSS_LEGACY/LAMOST_DR11,faint_only,10,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,J134133.73+090356.7,J134133.73+090356.7|faint_only|snr10
J134133.73+090356.7,GOLD,PRIMARY_Q1,Dong2025_SDSS_LAMOST,SDSS_LEGACY/LAMOST_DR11,matched,5,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,J134133.73+090356.7,J134133.73+090356.7|matched|snr5
J134133.73+090356.7,GOLD,PRIMARY_Q1,Dong2025_SDSS_LAMOST,SDSS_LEGACY/LAMOST_DR11,matched,10,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,J134133.73+090356.7,J134133.73+090356.7|matched|snr10
J135255.68+252859.6,GOLD,PRIMARY_Q1,Dong2025_SDSS_LAMOST,SDSS_LEGACY/LAMOST_DR11,faint_only,5,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,J135255.68+252859.6,J135255.68+252859.6|faint_only|snr5
J135255.68+252859.6,GOLD,PRIMARY_Q1,Dong2025_SDSS_LAMOST,SDSS_LEGACY/LAMOST_DR11,faint_only,10,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,J135255.68+252859.6,J135255.68+252859.6|faint_only|snr10
J135255.68+252859.6,GOLD,PRIMARY_Q1,Dong2025_SDSS_LAMOST,SDSS_LEGACY/LAMOST_DR11,matched,5,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,J135255.68+252859.6,J135255.68+252859.6|matched|snr5
J135255.68+252859.6,GOLD,PRIMARY_Q1,Dong2025_SDSS_LAMOST,SDSS_LEGACY/LAMOST_DR11,matched,10,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,J135255.68+252859.6,J135255.68+252859.6|matched|snr10
J135750.26+614309.0,GOLD,PRIMARY_Q1,Zeltyn2024_SDSSV,SDSS_LEGACY/SDSSV_DR19,faint_only,5,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,J135750.26+614309.0,J135750.26+614309.0|faint_only|snr5
J135750.26+614309.0,GOLD,PRIMARY_Q1,Zeltyn2024_SDSSV,SDSS_LEGACY/SDSSV_DR19,matched,5,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,J135750.26+614309.0,J135750.26+614309.0|matched|snr5
J140207.59+284859.3,GOLD,PRIMARY_Q1,Dong2025_SDSS_LAMOST,SDSS_LEGACY/LAMOST_DR11,faint_only,5,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,J140207.59+284859.3,J140207.59+284859.3|faint_only|snr5
J140207.59+284859.3,GOLD,PRIMARY_Q1,Dong2025_SDSS_LAMOST,SDSS_LEGACY/LAMOST_DR11,matched,5,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,J140207.59+284859.3,J140207.59+284859.3|matched|snr5
J140515.59+542458.0,GOLD,PRIMARY_Q1,Zeltyn2024_SDSSV,SDSSV_DR19/SDSS_LEGACY,faint_only,5,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,J140515.59+542458.0,J140515.59+542458.0|faint_only|snr5
J140515.59+542458.0,GOLD,PRIMARY_Q1,Zeltyn2024_SDSSV,SDSSV_DR19/SDSS_LEGACY,faint_only,10,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,J140515.59+542458.0,J140515.59+542458.0|faint_only|snr10
J140515.59+542458.0,GOLD,PRIMARY_Q1,Zeltyn2024_SDSSV,SDSSV_DR19/SDSS_LEGACY,matched,5,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,J140515.59+542458.0,J140515.59+542458.0|matched|snr5
J140515.59+542458.0,GOLD,PRIMARY_Q1,Zeltyn2024_SDSSV,SDSSV_DR19/SDSS_LEGACY,matched,10,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,J140515.59+542458.0,J140515.59+542458.0|matched|snr10
J150026.17+374732.4,GOLD,PRIMARY_Q1,Dong2025_SDSS_LAMOST,SDSS_LEGACY/LAMOST_DR11,faint_only,5,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,J150026.17+374732.4,J150026.17+374732.4|faint_only|snr5
J150026.17+374732.4,GOLD,PRIMARY_Q1,Dong2025_SDSS_LAMOST,SDSS_LEGACY/LAMOST_DR11,matched,5,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,J150026.17+374732.4,J150026.17+374732.4|matched|snr5
J152904.77+024640.4,GOLD,PRIMARY_Q1,Dong2025_SDSS_LAMOST,SDSS_LEGACY/LAMOST_DR11,faint_only,5,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,J152904.77+024640.4,J152904.77+024640.4|faint_only|snr5
J152904.77+024640.4,GOLD,PRIMARY_Q1,Dong2025_SDSS_LAMOST,SDSS_LEGACY/LAMOST_DR11,matched,5,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,J152904.77+024640.4,J152904.77+024640.4|matched|snr5
J160157.53+490207.8,GOLD,PRIMARY_Q1,Dong2025_SDSS_LAMOST,SDSS_LEGACY/LAMOST_DR11,faint_only,5,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,J160157.53+490207.8,J160157.53+490207.8|faint_only|snr5
J160157.53+490207.8,GOLD,PRIMARY_Q1,Dong2025_SDSS_LAMOST,SDSS_LEGACY/LAMOST_DR11,matched,5,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,J160157.53+490207.8,J160157.53+490207.8|matched|snr5
SDSSJ000236.25-002724.8,GOLD,PRIMARY_Q1,Potts2021,SDSS_LEGACY/SDSS_LEGACY,faint_only,5,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ000236.25-002724.8,SDSSJ000236.25-002724.8|faint_only|snr5
SDSSJ000236.25-002724.8,GOLD,PRIMARY_Q1,Potts2021,SDSS_LEGACY/SDSS_LEGACY,faint_only,10,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ000236.25-002724.8,SDSSJ000236.25-002724.8|faint_only|snr10
SDSSJ000236.25-002724.8,GOLD,PRIMARY_Q1,Potts2021,SDSS_LEGACY/SDSS_LEGACY,matched,5,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ000236.25-002724.8,SDSSJ000236.25-002724.8|matched|snr5
SDSSJ000236.25-002724.8,GOLD,PRIMARY_Q1,Potts2021,SDSS_LEGACY/SDSS_LEGACY,matched,10,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ000236.25-002724.8,SDSSJ000236.25-002724.8|matched|snr10
SDSSJ012648.08-083948.0,GOLD,PRIMARY_Q1,Ruan2016,SDSS_LEGACY/SDSS_LEGACY,faint_only,5,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ012648.08-083948.0,SDSSJ012648.08-083948.0|faint_only|snr5
SDSSJ012648.08-083948.0,GOLD,PRIMARY_Q1,Ruan2016,SDSS_LEGACY/SDSS_LEGACY,faint_only,10,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ012648.08-083948.0,SDSSJ012648.08-083948.0|faint_only|snr10
SDSSJ012648.08-083948.0,GOLD,PRIMARY_Q1,Ruan2016,SDSS_LEGACY/SDSS_LEGACY,matched,5,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ012648.08-083948.0,SDSSJ012648.08-083948.0|matched|snr5
SDSSJ012648.08-083948.0,GOLD,PRIMARY_Q1,Ruan2016,SDSS_LEGACY/SDSS_LEGACY,matched,10,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ012648.08-083948.0,SDSSJ012648.08-083948.0|matched|snr10
SDSSJ015957.64+003310.4,GOLD,PRIMARY_Q1,LaMassa2015,SDSS_LEGACY/SDSS_LEGACY,faint_only,5,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ015957.64+003310.4,SDSSJ015957.64+003310.4|faint_only|snr5
SDSSJ015957.64+003310.4,GOLD,PRIMARY_Q1,LaMassa2015,SDSS_LEGACY/SDSS_LEGACY,faint_only,10,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ015957.64+003310.4,SDSSJ015957.64+003310.4|faint_only|snr10
SDSSJ015957.64+003310.4,GOLD,PRIMARY_Q1,LaMassa2015,SDSS_LEGACY/SDSS_LEGACY,matched,5,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ015957.64+003310.4,SDSSJ015957.64+003310.4|matched|snr5
SDSSJ015957.64+003310.4,GOLD,PRIMARY_Q1,LaMassa2015,SDSS_LEGACY/SDSS_LEGACY,matched,10,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ015957.64+003310.4,SDSSJ015957.64+003310.4|matched|snr10
SDSSJ021359.79+004226.81,GOLD,PRIMARY_Q1,Green2022,SDSS_LEGACY/SDSS_LEGACY,faint_only,5,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ021359.79+004226.81,SDSSJ021359.79+004226.81|faint_only|snr5
SDSSJ021359.79+004226.81,GOLD,PRIMARY_Q1,Green2022,SDSS_LEGACY/SDSS_LEGACY,faint_only,10,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ021359.79+004226.81,SDSSJ021359.79+004226.81|faint_only|snr10
SDSSJ021359.79+004226.81,GOLD,PRIMARY_Q1,Green2022,SDSS_LEGACY/SDSS_LEGACY,matched,5,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ021359.79+004226.81,SDSSJ021359.79+004226.81|matched|snr5
SDSSJ021359.79+004226.81,GOLD,PRIMARY_Q1,Green2022,SDSS_LEGACY/SDSS_LEGACY,matched,10,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ021359.79+004226.81,SDSSJ021359.79+004226.81|matched|snr10
SDSSJ082942.66+415436.8,GOLD,PRIMARY_Q1,Potts2021,SDSS_LEGACY/SDSS_LEGACY,faint_only,5,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ082942.66+415436.8,SDSSJ082942.66+415436.8|faint_only|snr5
SDSSJ082942.66+415436.8,GOLD,PRIMARY_Q1,Potts2021,SDSS_LEGACY/SDSS_LEGACY,faint_only,10,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ082942.66+415436.8,SDSSJ082942.66+415436.8|faint_only|snr10
SDSSJ082942.66+415436.8,GOLD,PRIMARY_Q1,Potts2021,SDSS_LEGACY/SDSS_LEGACY,matched,5,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ082942.66+415436.8,SDSSJ082942.66+415436.8|matched|snr5
SDSSJ082942.66+415436.8,GOLD,PRIMARY_Q1,Potts2021,SDSS_LEGACY/SDSS_LEGACY,matched,10,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ082942.66+415436.8,SDSSJ082942.66+415436.8|matched|snr10
SDSSJ101152.98+544206.4,GOLD,PRIMARY_Q1,Runnoe2016,SDSS_LEGACY/SDSS_LEGACY,faint_only,5,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ101152.98+544206.4,SDSSJ101152.98+544206.4|faint_only|snr5
SDSSJ101152.98+544206.4,GOLD,PRIMARY_Q1,Runnoe2016,SDSS_LEGACY/SDSS_LEGACY,faint_only,10,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ101152.98+544206.4,SDSSJ101152.98+544206.4|faint_only|snr10
SDSSJ101152.98+544206.4,GOLD,PRIMARY_Q1,Runnoe2016,SDSS_LEGACY/SDSS_LEGACY,matched,5,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ101152.98+544206.4,SDSSJ101152.98+544206.4|matched|snr5
SDSSJ101152.98+544206.4,GOLD,PRIMARY_Q1,Runnoe2016,SDSS_LEGACY/SDSS_LEGACY,matched,10,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ101152.98+544206.4,SDSSJ101152.98+544206.4|matched|snr10
SDSSJ102152.34+464515.6,GOLD,PRIMARY_Q1,MacLeod2016,SDSS_LEGACY/SDSS_LEGACY,faint_only,5,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ102152.34+464515.6,SDSSJ102152.34+464515.6|faint_only|snr5
SDSSJ102152.34+464515.6,GOLD,PRIMARY_Q1,MacLeod2016,SDSS_LEGACY/SDSS_LEGACY,faint_only,10,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ102152.34+464515.6,SDSSJ102152.34+464515.6|faint_only|snr10
SDSSJ102152.34+464515.6,GOLD,PRIMARY_Q1,MacLeod2016,SDSS_LEGACY/SDSS_LEGACY,matched,5,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ102152.34+464515.6,SDSSJ102152.34+464515.6|matched|snr5
SDSSJ102152.34+464515.6,GOLD,PRIMARY_Q1,MacLeod2016,SDSS_LEGACY/SDSS_LEGACY,matched,10,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ102152.34+464515.6,SDSSJ102152.34+464515.6|matched|snr10
SDSSJ105325.40+302419.34,GOLD,PRIMARY_Q1,Green2022,SDSS_LEGACY/SDSS_LEGACY,faint_only,5,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ105325.40+302419.34,SDSSJ105325.40+302419.34|faint_only|snr5
SDSSJ105325.40+302419.34,GOLD,PRIMARY_Q1,Green2022,SDSS_LEGACY/SDSS_LEGACY,faint_only,10,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ105325.40+302419.34,SDSSJ105325.40+302419.34|faint_only|snr10
SDSSJ105325.40+302419.34,GOLD,PRIMARY_Q1,Green2022,SDSS_LEGACY/SDSS_LEGACY,matched,5,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ105325.40+302419.34,SDSSJ105325.40+302419.34|matched|snr5
SDSSJ105325.40+302419.34,GOLD,PRIMARY_Q1,Green2022,SDSS_LEGACY/SDSS_LEGACY,matched,10,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ105325.40+302419.34,SDSSJ105325.40+302419.34|matched|snr10
SDSSJ135855.83+493414.2,GOLD,PRIMARY_Q1,Potts2021,SDSS_LEGACY/SDSS_LEGACY,faint_only,5,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ135855.83+493414.2,SDSSJ135855.83+493414.2|faint_only|snr5
SDSSJ135855.83+493414.2,GOLD,PRIMARY_Q1,Potts2021,SDSS_LEGACY/SDSS_LEGACY,matched,5,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ135855.83+493414.2,SDSSJ135855.83+493414.2|matched|snr5
SDSSJ233602.98+001728.7,GOLD,PRIMARY_Q1,Ruan2016,SDSS_LEGACY/SDSS_LEGACY,faint_only,5,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ233602.98+001728.7,SDSSJ233602.98+001728.7|faint_only|snr5
SDSSJ233602.98+001728.7,GOLD,PRIMARY_Q1,Ruan2016,SDSS_LEGACY/SDSS_LEGACY,matched,5,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ233602.98+001728.7,SDSSJ233602.98+001728.7|matched|snr5
SDSSJ012256.19-000252.68,SILVER,SENSITIVITY_INCREMENT,MacLeod2016,SDSS_LEGACY/SDSS_LEGACY,faint_only,5,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ012256.19-000252.68,SDSSJ012256.19-000252.68|faint_only|snr5
SDSSJ012256.19-000252.68,SILVER,SENSITIVITY_INCREMENT,MacLeod2016,SDSS_LEGACY/SDSS_LEGACY,faint_only,10,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ012256.19-000252.68,SDSSJ012256.19-000252.68|faint_only|snr10
SDSSJ012256.19-000252.68,SILVER,SENSITIVITY_INCREMENT,MacLeod2016,SDSS_LEGACY/SDSS_LEGACY,matched,5,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ012256.19-000252.68,SDSSJ012256.19-000252.68|matched|snr5
SDSSJ012256.19-000252.68,SILVER,SENSITIVITY_INCREMENT,MacLeod2016,SDSS_LEGACY/SDSS_LEGACY,matched,10,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ012256.19-000252.68,SDSSJ012256.19-000252.68|matched|snr10
